;params;AIC;resid_sum
2637;(3, 1, 1, 0, 3, 1, 12);1563.1413235075142;1181757.3233878585
2638;(3, 1, 1, 0, 3, 2, 12);1563.1413235075142;-1572493.5358536858
2639;(3, 1, 1, 0, 3, 3, 12);1563.1413235075142;-2622272.826224576
2640;(3, 1, 1, 1, 0, 0, 12);1563.1413235075142;1245275.1649510334
2641;(3, 1, 1, 1, 0, 1, 12);1563.1413235075142;1235415.050742433
2642;(3, 1, 1, 1, 0, 2, 12);1563.1413235075142;1278344.3173713924
2643;(3, 1, 1, 1, 0, 3, 12);1563.1413235075142;1293816.4964920743
2644;(3, 1, 1, 1, 1, 0, 12);1563.1413235075142;-819587.1036708266
2645;(3, 1, 1, 1, 1, 1, 12);1563.1413235075142;-833012.2241657932
2646;(3, 1, 1, 1, 1, 2, 12);1563.1413235075142;-860736.0541688367
2647;(3, 1, 1, 1, 1, 3, 12);1563.1413235075142;-755603.6004415877
2648;(3, 1, 1, 1, 2, 0, 12);1563.1413235075142;-2653474.7488203943
2649;(3, 1, 1, 1, 2, 1, 12);1563.1413235075142;-2532579.630708069
2650;(3, 1, 1, 1, 2, 2, 12);1563.1413235075142;-2491930.489690393
2651;(3, 1, 1, 1, 2, 3, 12);1563.1413235075142;-2480831.5449089813
2652;(3, 1, 1, 1, 3, 0, 12);1563.1413235075142;-2049784.3293905002
2653;(3, 1, 1, 1, 3, 1, 12);1563.1413235075142;-3510707.1897589336
2654;(3, 1, 1, 1, 3, 2, 12);1563.1413235075142;-3956923.011172969
2655;(3, 1, 1, 1, 3, 3, 12);1563.1413235075142;-3976505.591217486
2656;(3, 1, 1, 2, 0, 0, 12);1563.1413235075142;1453230.1152167297
2657;(3, 1, 1, 2, 0, 1, 12);1563.1413235075142;1215171.8738990305
2658;(3, 1, 1, 2, 0, 2, 12);1563.1413235075142;1290558.1131565503
2659;(3, 1, 1, 2, 0, 3, 12);1563.1413235075142;1290058.0256330867
2660;(3, 1, 1, 2, 1, 0, 12);1563.1413235075142;-840026.2319000232
2661;(3, 1, 1, 2, 1, 1, 12);1563.1413235075142;-842052.4263851158
2662;(3, 1, 1, 2, 1, 2, 12);1563.1413235075142;-801870.4891075669
2663;(3, 1, 1, 2, 1, 3, 12);1563.1413235075142;-729917.5592939365
2664;(3, 1, 1, 2, 2, 0, 12);1563.1413235075142;-2445324.8593561854
2665;(3, 1, 1, 2, 2, 1, 12);1563.1413235075142;-2286918.647127115
2666;(3, 1, 1, 2, 2, 2, 12);1563.1413235075142;-2236241.539433987
2667;(3, 1, 1, 2, 2, 3, 12);1563.1413235075142;-2209072.3077519313
2668;(3, 1, 1, 2, 3, 0, 12);1563.1413235075142;-4229094.955024273
2669;(3, 1, 1, 2, 3, 1, 12);1563.1413235075142;-3970824.9748878106
2670;(3, 1, 1, 2, 3, 2, 12);1563.1413235075142;-3871617.2745639523
2671;(3, 1, 1, 2, 3, 3, 12);1563.1413235075142;-3808927.2111102417
2672;(3, 1, 1, 3, 0, 0, 12);1563.1413235075142;1288448.0458871068
2673;(3, 1, 1, 3, 0, 1, 12);1563.1413235075142;1296035.0519921342
2674;(3, 1, 1, 3, 0, 2, 12);1563.1413235075142;1296493.5675290623
2675;(3, 1, 1, 3, 0, 3, 12);1563.1413235075142;1294778.2473800038
2676;(3, 1, 1, 3, 1, 0, 12);1563.1413235075142;-867238.0739684962
2677;(3, 1, 1, 3, 1, 1, 12);1563.1413235075142;-847913.142785885
2678;(3, 1, 1, 3, 1, 2, 12);1563.1413235075142;-836661.303831225
2679;(3, 1, 1, 3, 1, 3, 12);1563.1413235075142;-665569.8920665989
2680;(3, 1, 1, 3, 2, 0, 12);1563.1413235075142;-2357298.3133105724
2681;(3, 1, 1, 3, 2, 1, 12);1563.1413235075142;-2260833.874737521
2682;(3, 1, 1, 3, 2, 2, 12);1563.1413235075142;-2222127.576721636
2683;(3, 1, 1, 3, 2, 3, 12);1563.1413235075142;-2227213.318962353
2684;(3, 1, 1, 3, 3, 0, 12);1563.1413235075142;-3228325.3754505366
2685;(3, 1, 1, 3, 3, 1, 12);1563.1413235075142;-3176780.707632012
2686;(3, 1, 1, 3, 3, 2, 12);1563.1413235075142;-3282069.2265420426
2687;(3, 1, 1, 3, 3, 3, 12);1563.1413235075142;-3476008.287250939
2688;(3, 1, 2, 0, 0, 0, 12);1563.1413235075142;5256122.941417344
2689;(3, 1, 2, 0, 0, 1, 12);1563.1413235075142;2536325.5463500223
2690;(3, 1, 2, 0, 0, 2, 12);1563.1413235075142;1769573.8682746042
2691;(3, 1, 2, 0, 0, 3, 12);1563.1413235075142;1521754.3345548294
2692;(3, 1, 2, 0, 1, 0, 12);1563.1413235075142;-788299.6154211801
2693;(3, 1, 2, 0, 1, 1, 12);1563.1413235075142;-636243.1629854534
2694;(3, 1, 2, 0, 1, 2, 12);1563.1413235075142;-765880.2166188357
2695;(3, 1, 2, 0, 1, 3, 12);1563.1413235075142;-752043.7562342819
2696;(3, 1, 2, 0, 2, 0, 12);1563.1413235075142;-1449947.0564588932
2697;(3, 1, 2, 0, 2, 1, 12);1563.1413235075142;-1880355.3798139296
2698;(3, 1, 2, 0, 2, 2, 12);1563.1413235075142;-2132438.977598503
2699;(3, 1, 2, 0, 2, 3, 12);1563.1413235075142;-2145351.283134716
2700;(3, 1, 2, 0, 3, 0, 12);1563.1413235075142;2360019.4965694724
2701;(3, 1, 2, 0, 3, 1, 12);1563.1413235075142;-24651.27381505631
2702;(3, 1, 2, 0, 3, 2, 12);1563.1413235075142;-1416805.4223083756
2703;(3, 1, 2, 0, 3, 3, 12);1563.1413235075142;-2114963.4767505825
2704;(3, 1, 2, 1, 0, 0, 12);1563.1413235075142;1277557.3782545403
2705;(3, 1, 2, 1, 0, 1, 12);1563.1413235075142;1254895.4856459885
2706;(3, 1, 2, 1, 0, 2, 12);1563.1413235075142;1281621.3630379029
2707;(3, 1, 2, 1, 0, 3, 12);1563.1413235075142;1280240.1148823604
2708;(3, 1, 2, 1, 1, 0, 12);1563.1413235075142;-655739.428033622
2709;(3, 1, 2, 1, 1, 1, 12);1563.1413235075142;-695800.3801317181
2710;(3, 1, 2, 1, 1, 2, 12);1563.1413235075142;-762766.8076387842
2711;(3, 1, 2, 1, 1, 3, 12);1563.1413235075142;-718308.3263595989
2712;(3, 1, 2, 1, 2, 0, 12);1563.1413235075142;-2273308.085479374
2713;(3, 1, 2, 1, 2, 1, 12);1563.1413235075142;-2179782.46633805
2714;(3, 1, 2, 1, 2, 2, 12);1563.1413235075142;-2153825.735137912
2715;(3, 1, 2, 1, 2, 3, 12);1563.1413235075142;-2144281.519587313
2716;(3, 1, 2, 1, 3, 0, 12);1563.1413235075142;-1605619.6633131034
2717;(3, 1, 2, 1, 3, 1, 12);1563.1413235075142;-2639071.0712023
2718;(3, 1, 2, 1, 3, 2, 12);1563.1413235075142;-3097015.2287674723
2719;(3, 1, 2, 1, 3, 3, 12);1563.1413235075142;-3235169.782225366
2720;(3, 1, 2, 2, 0, 0, 12);1563.1413235075142;1273420.8808666493
2721;(3, 1, 2, 2, 0, 1, 12);1563.1413235075142;1247029.372363627
2722;(3, 1, 2, 2, 0, 2, 12);1563.1413235075142;1281460.3334228802
2723;(3, 1, 2, 2, 0, 3, 12);1563.1413235075142;1280047.013713064
2724;(3, 1, 2, 2, 1, 0, 12);1563.1413235075142;-731029.5833974977
2725;(3, 1, 2, 2, 1, 1, 12);1563.1413235075142;-737688.7505165148
2726;(3, 1, 2, 2, 1, 2, 12);1563.1413235075142;-695225.663290299
2727;(3, 1, 2, 2, 1, 3, 12);1563.1413235075142;-709062.0001710725
2728;(3, 1, 2, 2, 2, 0, 12);1563.1413235075142;-2030709.6458466467
2729;(3, 1, 2, 2, 2, 1, 12);1563.1413235075142;-1999352.1627895695
2730;(3, 1, 2, 2, 2, 2, 12);1563.1413235075142;-1969099.9329913433
2731;(3, 1, 2, 2, 2, 3, 12);1563.1413235075142;-1968707.6831659973
2732;(3, 1, 2, 2, 3, 0, 12);1563.1413235075142;-3275916.0131221395
2733;(3, 1, 2, 2, 3, 1, 12);1563.1413235075142;-3268705.909675004
2734;(3, 1, 2, 2, 3, 2, 12);1563.1413235075142;-3283794.947530211
2735;(3, 1, 2, 2, 3, 3, 12);1563.1413235075142;-3311903.0199619234
2736;(3, 1, 2, 3, 0, 0, 12);1563.1413235075142;1284879.991534266
2737;(3, 1, 2, 3, 0, 1, 12);1563.1413235075142;1280567.1614281924
2738;(3, 1, 2, 3, 0, 2, 12);1563.1413235075142;1282731.4943327256
2739;(3, 1, 2, 3, 0, 3, 12);1563.1413235075142;1281125.6391522894
2740;(3, 1, 2, 3, 1, 0, 12);1563.1413235075142;-753712.5559578391
2741;(3, 1, 2, 3, 1, 1, 12);1563.1413235075142;-731120.9929037833
2742;(3, 1, 2, 3, 1, 2, 12);1563.1413235075142;-716494.3010991431
2743;(3, 1, 2, 3, 1, 3, 12);1563.1413235075142;-660539.5544884907
2744;(3, 1, 2, 3, 2, 0, 12);1563.1413235075142;-2019848.3978436515
2745;(3, 1, 2, 3, 2, 1, 12);1563.1413235075142;-1989223.3648735234
2746;(3, 1, 2, 3, 2, 2, 12);1563.1413235075142;-1969667.1831022184
2747;(3, 1, 2, 3, 2, 3, 12);1563.1413235075142;-1967357.695279688
2748;(3, 1, 2, 3, 3, 0, 12);1563.1413235075142;-3211887.742715299
2749;(3, 1, 2, 3, 3, 1, 12);1563.1413235075142;-3226862.0507345865
2750;(3, 1, 2, 3, 3, 2, 12);1563.1413235075142;-3085636.024160143
2751;(3, 1, 2, 3, 3, 3, 12);1563.1413235075142;-3213690.7661447143
2752;(3, 1, 3, 0, 0, 0, 12);1563.1413235075142;1863529.6685980558
2753;(3, 1, 3, 0, 0, 1, 12);1563.1413235075142;1608142.6533508734
2754;(3, 1, 3, 0, 0, 2, 12);1563.1413235075142;1034691.22391593
2755;(3, 1, 3, 0, 0, 3, 12);1563.1413235075142;1441273.8330851207
2756;(3, 1, 3, 0, 1, 0, 12);1563.1413235075142;-753464.9575197974
2757;(3, 1, 3, 0, 1, 1, 12);1563.1413235075142;-625656.1174066701
2758;(3, 1, 3, 0, 1, 2, 12);1563.1413235075142;-599428.8592274092
2759;(3, 1, 3, 0, 1, 3, 12);1563.1413235075142;-574495.4947687545
2760;(3, 1, 3, 0, 2, 0, 12);1563.1413235075142;-1408467.857869572
2761;(3, 1, 3, 0, 2, 1, 12);1563.1413235075142;-1924373.505763919
2762;(3, 1, 3, 0, 2, 2, 12);1563.1413235075142;-2076984.4932128442
2763;(3, 1, 3, 0, 2, 3, 12);1563.1413235075142;-2099242.9652852328
2764;(3, 1, 3, 0, 3, 0, 12);1563.1413235075142;2071027.5575151574
2765;(3, 1, 3, 0, 3, 1, 12);1563.1413235075142;702907.9489782462
2766;(3, 1, 3, 0, 3, 2, 12);1563.1413235075142;-1080666.4686172586
2767;(3, 1, 3, 0, 3, 3, 12);1563.1413235075142;-2157399.6418177253
2768;(3, 1, 3, 1, 0, 0, 12);1563.1413235075142;629919.1427249813
2769;(3, 1, 3, 1, 0, 1, 12);1563.1413235075142;1102417.8903302457
2770;(3, 1, 3, 1, 0, 2, 12);1563.1413235075142;1149816.0203645178
2771;(3, 1, 3, 1, 0, 3, 12);1563.1413235075142;1166755.6911042081
2772;(3, 1, 3, 1, 1, 0, 12);1563.1413235075142;-645591.564583443
2773;(3, 1, 3, 1, 1, 1, 12);1563.1413235075142;-684456.1933909107
2774;(3, 1, 3, 1, 1, 2, 12);1563.1413235075142;-604536.9718699981
2775;(3, 1, 3, 1, 1, 3, 12);1563.1413235075142;-560165.4246364221
2776;(3, 1, 3, 1, 2, 0, 12);1563.1413235075142;-2171158.0609679595
2777;(3, 1, 3, 1, 2, 1, 12);1563.1413235075142;-2136168.787110874
2778;(3, 1, 3, 1, 2, 2, 12);1563.1413235075142;-2106115.907250543
2779;(3, 1, 3, 1, 2, 3, 12);1563.1413235075142;-2097970.6155704334
2780;(3, 1, 3, 1, 3, 0, 12);1563.1413235075142;-2554263.7332407804
2781;(3, 1, 3, 1, 3, 1, 12);1563.1413235075142;-2872004.502762836
2782;(3, 1, 3, 1, 3, 2, 12);1563.1413235075142;-3790144.253312883
2783;(3, 1, 3, 1, 3, 3, 12);1563.1413235075142;-3699315.7036076225
2784;(3, 1, 3, 2, 0, 0, 12);1563.1413235075142;457860.23037835595
2785;(3, 1, 3, 2, 0, 1, 12);1563.1413235075142;1104972.8897995956
2786;(3, 1, 3, 2, 0, 2, 12);1563.1413235075142;1162820.2554218795
2787;(3, 1, 3, 2, 0, 3, 12);1563.1413235075142;1161186.3131227335
2788;(3, 1, 3, 2, 1, 0, 12);1563.1413235075142;-595722.4961617233
2789;(3, 1, 3, 2, 1, 1, 12);1563.1413235075142;-594414.4712764365
2790;(3, 1, 3, 2, 1, 2, 12);1563.1413235075142;-613614.8942785617
2791;(3, 1, 3, 2, 1, 3, 12);1563.1413235075142;-533925.9824045666
2792;(3, 1, 3, 2, 2, 0, 12);1563.1413235075142;-2110700.6337991287
2793;(3, 1, 3, 2, 2, 1, 12);1563.1413235075142;-2062297.7897388877
2794;(3, 1, 3, 2, 2, 2, 12);1563.1413235075142;-2048634.5147856374
2795;(3, 1, 3, 2, 2, 3, 12);1563.1413235075142;-2046395.999471825
2796;(3, 1, 3, 2, 3, 0, 12);1563.1413235075142;-3765301.321928759
2797;(3, 1, 3, 2, 3, 1, 12);1563.1413235075142;-3493862.996988037
2798;(3, 1, 3, 2, 3, 2, 12);1563.1413235075142;-3503451.8516150108
2799;(3, 1, 3, 2, 3, 3, 12);1563.1413235075142;-2953979.7640950307
2800;(3, 1, 3, 3, 0, 0, 12);1563.1413235075142;1166824.0081024973
2801;(3, 1, 3, 3, 0, 1, 12);1563.1413235075142;1167531.1981395136
2802;(3, 1, 3, 3, 0, 2, 12);1563.1413235075142;1167113.3860624994
2803;(3, 1, 3, 3, 0, 3, 12);1563.1413235075142;1167767.8010232158
2804;(3, 1, 3, 3, 1, 0, 12);1563.1413235075142;-600142.258769103
2805;(3, 1, 3, 3, 1, 1, 12);1563.1413235075142;-598831.9408170232
2806;(3, 1, 3, 3, 1, 2, 12);1563.1413235075142;-625874.382886256
2807;(3, 1, 3, 3, 1, 3, 12);1563.1413235075142;-506525.6987576947
2808;(3, 1, 3, 3, 2, 0, 12);1563.1413235075142;-2085220.9740051604
2809;(3, 1, 3, 3, 2, 1, 12);1563.1413235075142;-2059546.857486361
2810;(3, 1, 3, 3, 2, 2, 12);1563.1413235075142;-2041804.348540966
2811;(3, 1, 3, 3, 2, 3, 12);1563.1413235075142;-2028842.8778354093
2812;(3, 1, 3, 3, 3, 0, 12);1563.1413235075142;-3394766.7546759676
2813;(3, 1, 3, 3, 3, 1, 12);1563.1413235075142;-3586306.5790025247
2814;(3, 1, 3, 3, 3, 2, 12);1563.1413235075142;-2987501.990678331
2815;(3, 1, 3, 3, 3, 3, 12);1563.1413235075142;-2818579.507441996
2816;(3, 2, 0, 0, 0, 0, 12);1563.1413235075142;-620817.0846409958
2817;(3, 2, 0, 0, 0, 1, 12);1563.1413235075142;-191155.33271060965
2818;(3, 2, 0, 0, 0, 2, 12);1563.1413235075142;-99331.79893573676
2819;(3, 2, 0, 0, 0, 3, 12);1563.1413235075142;-88892.65419612359
2820;(3, 2, 0, 0, 1, 0, 12);1563.1413235075142;-405760.0735158762
2821;(3, 2, 0, 0, 1, 1, 12);1563.1413235075142;-493170.127855425
2822;(3, 2, 0, 0, 1, 2, 12);1563.1413235075142;-472881.7449036483
2823;(3, 2, 0, 0, 1, 3, 12);1563.1413235075142;-411839.0054916777
2824;(3, 2, 0, 0, 2, 0, 12);1563.1413235075142;18777.934729440603
2825;(3, 2, 0, 0, 2, 1, 12);1563.1413235075142;-314928.21943944227
2826;(3, 2, 0, 0, 2, 2, 12);1563.1413235075142;-32596.818039779202
2827;(3, 2, 0, 0, 2, 3, 12);1563.1413235075142;77998.42555382242
2828;(3, 2, 0, 0, 3, 0, 12);1563.1413235075142;1523852.977258467
2829;(3, 2, 0, 0, 3, 1, 12);1563.1413235075142;836591.3436092343
2830;(3, 2, 0, 0, 3, 2, 12);1563.1413235075142;807422.5704890741
2831;(3, 2, 0, 0, 3, 3, 12);1563.1413235075142;883295.4288057976
2832;(3, 2, 0, 1, 0, 0, 12);1563.1413235075142;887091.8012238366
2833;(3, 2, 0, 1, 0, 1, 12);1563.1413235075142;65261.466818893095
2834;(3, 2, 0, 1, 0, 2, 12);1563.1413235075142;64563.51662661077
2835;(3, 2, 0, 1, 0, 3, 12);1563.1413235075142;53538.78600799991
2836;(3, 2, 0, 1, 1, 0, 12);1563.1413235075142;-497824.08069992403
2837;(3, 2, 0, 1, 1, 1, 12);1563.1413235075142;-493285.9950600944
2838;(3, 2, 0, 1, 1, 2, 12);1563.1413235075142;-454174.77686631086
2839;(3, 2, 0, 1, 1, 3, 12);1563.1413235075142;-428295.03452848
2840;(3, 2, 0, 1, 2, 0, 12);1563.1413235075142;-284319.5984114418
2841;(3, 2, 0, 1, 2, 1, 12);1563.1413235075142;-40642.0425751647
2842;(3, 2, 0, 1, 2, 2, 12);1563.1413235075142;24274.213960579364
2843;(3, 2, 0, 1, 2, 3, 12);1563.1413235075142;-81296.63538348104
2844;(3, 2, 0, 1, 3, 0, 12);1563.1413235075142;1480995.9000377879
2845;(3, 2, 0, 1, 3, 1, 12);1563.1413235075142;1840897.6132850226
2846;(3, 2, 0, 1, 3, 2, 12);1563.1413235075142;1748862.8680376154
2847;(3, 2, 0, 1, 3, 3, 12);1563.1413235075142;1668516.24033215
2848;(3, 2, 0, 2, 0, 0, 12);1563.1413235075142;65253.381300399546
2849;(3, 2, 0, 2, 0, 1, 12);1563.1413235075142;65577.05078027362
2850;(3, 2, 0, 2, 0, 2, 12);1563.1413235075142;67962.10738081881
2851;(3, 2, 0, 2, 0, 3, 12);1563.1413235075142;55373.11564897257
2852;(3, 2, 0, 2, 1, 0, 12);1563.1413235075142;-480746.33123511437
2853;(3, 2, 0, 2, 1, 1, 12);1563.1413235075142;-464125.95819736004
2854;(3, 2, 0, 2, 1, 2, 12);1563.1413235075142;-463222.24995904823
2855;(3, 2, 0, 2, 1, 3, 12);1563.1413235075142;-445348.74050959013
2856;(3, 2, 0, 2, 2, 0, 12);1563.1413235075142;-74216.6205958355
2857;(3, 2, 0, 2, 2, 1, 12);1563.1413235075142;-14616.742238999577
2858;(3, 2, 0, 2, 2, 2, 12);1563.1413235075142;-37460.49467492313
2859;(3, 2, 0, 2, 2, 3, 12);1563.1413235075142;7070.096376318252
2860;(3, 2, 0, 2, 3, 0, 12);1563.1413235075142;1383655.939139273
2861;(3, 2, 0, 2, 3, 1, 12);1563.1413235075142;1592453.320981349
2862;(3, 2, 0, 2, 3, 2, 12);1563.1413235075142;1645409.9921619887
2863;(3, 2, 0, 2, 3, 3, 12);1563.1413235075142;1656700.2905542476
2864;(3, 2, 0, 3, 0, 0, 12);1563.1413235075142;64431.40604155208
2865;(3, 2, 0, 3, 0, 1, 12);1563.1413235075142;68011.8729410402
2866;(3, 2, 0, 3, 0, 2, 12);1563.1413235075142;68225.15782803413
2867;(3, 2, 0, 3, 0, 3, 12);1563.1413235075142;55555.035529242596
2868;(3, 2, 0, 3, 1, 0, 12);1563.1413235075142;-423840.3313590669
2869;(3, 2, 0, 3, 1, 1, 12);1563.1413235075142;-440187.04129021824
2870;(3, 2, 0, 3, 1, 2, 12);1563.1413235075142;-446510.2275902376
2871;(3, 2, 0, 3, 1, 3, 12);1563.1413235075142;-448210.929406094
2872;(3, 2, 0, 3, 2, 0, 12);1563.1413235075142;-118260.53939089598
2873;(3, 2, 0, 3, 2, 1, 12);1563.1413235075142;-34985.83812332759
2874;(3, 2, 0, 3, 2, 2, 12);1563.1413235075142;-28155.13698241173
2875;(3, 2, 0, 3, 2, 3, 12);1563.1413235075142;7594.973942983779
2876;(3, 2, 0, 3, 3, 0, 12);1563.1413235075142;1640674.4655775572
2877;(3, 2, 0, 3, 3, 1, 12);1563.1413235075142;1685773.2999178031
2878;(3, 2, 0, 3, 3, 2, 12);1563.1413235075142;1690869.0492952373
2879;(3, 2, 0, 3, 3, 3, 12);1563.1413235075142;1658901.248184044
2880;(3, 2, 1, 0, 0, 0, 12);1563.1413235075142;-2608264.0517684976
2881;(3, 2, 1, 0, 0, 1, 12);1563.1413235075142;-1771183.834254059
2882;(3, 2, 1, 0, 0, 2, 12);1563.1413235075142;-1653679.9570062254
2883;(3, 2, 1, 0, 0, 3, 12);1563.1413235075142;-1575271.1831066287
2884;(3, 2, 1, 0, 1, 0, 12);1563.1413235075142;-1883503.9982144984
2885;(3, 2, 1, 0, 1, 1, 12);1563.1413235075142;-2237815.1521471534
2886;(3, 2, 1, 0, 1, 2, 12);1563.1413235075142;-2323963.3409533096
2887;(3, 2, 1, 0, 1, 3, 12);1563.1413235075142;-2179038.8122800076
2888;(3, 2, 1, 0, 2, 0, 12);1563.1413235075142;-364019.8456907396
2889;(3, 2, 1, 0, 2, 1, 12);1563.1413235075142;-1649245.5337112183
2890;(3, 2, 1, 0, 2, 2, 12);1563.1413235075142;-1887158.1416248833
2891;(3, 2, 1, 0, 2, 3, 12);1563.1413235075142;-1818781.7272629086
2892;(3, 2, 1, 0, 3, 0, 12);1563.1413235075142;2749821.750467945
2893;(3, 2, 1, 0, 3, 1, 12);1563.1413235075142;1442507.444476217
2894;(3, 2, 1, 0, 3, 2, 12);1563.1413235075142;942572.1152203884
2895;(3, 2, 1, 0, 3, 3, 12);1563.1413235075142;538301.8940440444
2896;(3, 2, 1, 1, 0, 0, 12);1563.1413235075142;738783.5000038114
2897;(3, 2, 1, 1, 0, 1, 12);1563.1413235075142;-1433788.730920386
2898;(3, 2, 1, 1, 0, 2, 12);1563.1413235075142;-1411145.8609890551
2899;(3, 2, 1, 1, 0, 3, 12);1563.1413235075142;-1435252.0121582816
2900;(3, 2, 1, 1, 1, 0, 12);1563.1413235075142;-2287915.797281385
2901;(3, 2, 1, 1, 1, 1, 12);1563.1413235075142;-2291264.7454205058
2902;(3, 2, 1, 1, 1, 2, 12);1563.1413235075142;-2295870.7816823767
2903;(3, 2, 1, 1, 1, 3, 12);1563.1413235075142;-2179208.081443941
2904;(3, 2, 1, 1, 2, 0, 12);1563.1413235075142;-2115419.134979885
2905;(3, 2, 1, 1, 2, 1, 12);1563.1413235075142;-1833730.8009796178
2906;(3, 2, 1, 1, 2, 2, 12);1563.1413235075142;-1826293.4616645258
2907;(3, 2, 1, 1, 2, 3, 12);1563.1413235075142;-1829384.2171954873
2908;(3, 2, 1, 1, 3, 0, 12);1563.1413235075142;2454713.233103223
2909;(3, 2, 1, 1, 3, 1, 12);1563.1413235075142;2414654.1537622022
2910;(3, 2, 1, 1, 3, 2, 12);1563.1413235075142;1676058.4821635068
2911;(3, 2, 1, 1, 3, 3, 12);1563.1413235075142;1225896.0695539112
2912;(3, 2, 1, 2, 0, 0, 12);1563.1413235075142;-1433564.5082022743
2913;(3, 2, 1, 2, 0, 1, 12);1563.1413235075142;-1425694.3207964867
2914;(3, 2, 1, 2, 0, 2, 12);1563.1413235075142;-1410161.942568597
2915;(3, 2, 1, 2, 0, 3, 12);1563.1413235075142;-1436233.579522231
2916;(3, 2, 1, 2, 1, 0, 12);1563.1413235075142;-2294434.9179230244
2917;(3, 2, 1, 2, 1, 1, 12);1563.1413235075142;-2289489.039817375
2918;(3, 2, 1, 2, 1, 2, 12);1563.1413235075142;-2244823.9073454896
2919;(3, 2, 1, 2, 1, 3, 12);1563.1413235075142;-2186934.2719350616
2920;(3, 2, 1, 2, 2, 0, 12);1563.1413235075142;-1994437.6432176803
2921;(3, 2, 1, 2, 2, 1, 12);1563.1413235075142;-1878521.2847619546
2922;(3, 2, 1, 2, 2, 2, 12);1563.1413235075142;-1862965.2023945434
2923;(3, 2, 1, 2, 2, 3, 12);1563.1413235075142;-1830345.9243810747
2924;(3, 2, 1, 2, 3, 0, 12);1563.1413235075142;105453.9698995325
2925;(3, 2, 1, 2, 3, 1, 12);1563.1413235075142;959792.1946331429
2926;(3, 2, 1, 2, 3, 2, 12);1563.1413235075142;1087738.8488054057
2927;(3, 2, 1, 2, 3, 3, 12);1563.1413235075142;1135503.583448219
2928;(3, 2, 1, 3, 0, 0, 12);1563.1413235075142;-1408506.1893416326
2929;(3, 2, 1, 3, 0, 1, 12);1563.1413235075142;-1410171.47068955
2930;(3, 2, 1, 3, 0, 2, 12);1563.1413235075142;-1417913.7701395967
2931;(3, 2, 1, 3, 0, 3, 12);1563.1413235075142;-1435826.1974519454
2932;(3, 2, 1, 3, 1, 0, 12);1563.1413235075142;-2174834.5766107407
2933;(3, 2, 1, 3, 1, 1, 12);1563.1413235075142;-2184160.075803355
2934;(3, 2, 1, 3, 1, 2, 12);1563.1413235075142;-2184246.973222892
2935;(3, 2, 1, 3, 1, 3, 12);1563.1413235075142;-2185691.499443763
2936;(3, 2, 1, 3, 2, 0, 12);1563.1413235075142;-1960280.1635866496
2937;(3, 2, 1, 3, 2, 1, 12);1563.1413235075142;-1873520.854455589
2938;(3, 2, 1, 3, 2, 2, 12);1563.1413235075142;-1878757.144330885
2939;(3, 2, 1, 3, 2, 3, 12);1563.1413235075142;-1829742.679614929
2940;(3, 2, 1, 3, 3, 0, 12);1563.1413235075142;1443073.3762499997
2941;(3, 2, 1, 3, 3, 1, 12);1563.1413235075142;1459704.270177666
2942;(3, 2, 1, 3, 3, 2, 12);1563.1413235075142;1455183.8214973193
2943;(3, 2, 1, 3, 3, 3, 12);1563.1413235075142;1065021.459857797
2944;(3, 2, 2, 0, 0, 0, 12);1563.1413235075142;-2448784.3013077434
2945;(3, 2, 2, 0, 0, 1, 12);1563.1413235075142;-1979705.9506008364
2946;(3, 2, 2, 0, 0, 2, 12);1563.1413235075142;-1935851.2301968685
2947;(3, 2, 2, 0, 0, 3, 12);1563.1413235075142;-1908242.92245971
2948;(3, 2, 2, 0, 1, 0, 12);1563.1413235075142;-2052324.2667096301
2949;(3, 2, 2, 0, 1, 1, 12);1563.1413235075142;-2276146.5805240553
2950;(3, 2, 2, 0, 1, 2, 12);1563.1413235075142;-2323568.447076845
2951;(3, 2, 2, 0, 1, 3, 12);1563.1413235075142;-2224869.488744882
2952;(3, 2, 2, 0, 2, 0, 12);1563.1413235075142;-775649.2041069714
2953;(3, 2, 2, 0, 2, 1, 12);1563.1413235075142;-1756018.7215135603
2954;(3, 2, 2, 0, 2, 2, 12);1563.1413235075142;-1815712.2479869775
2955;(3, 2, 2, 0, 2, 3, 12);1563.1413235075142;-1729332.52150327
2956;(3, 2, 2, 0, 3, 0, 12);1563.1413235075142;2964493.7090640096
2957;(3, 2, 2, 0, 3, 1, 12);1563.1413235075142;1459550.1578257931
2958;(3, 2, 2, 0, 3, 2, 12);1563.1413235075142;976240.3955913372
2959;(3, 2, 2, 0, 3, 3, 12);1563.1413235075142;174939.20267894305
2960;(3, 2, 2, 1, 0, 0, 12);1563.1413235075142;551750.0942080717
2961;(3, 2, 2, 1, 0, 1, 12);1563.1413235075142;-1317631.3028121379
2962;(3, 2, 2, 1, 0, 2, 12);1563.1413235075142;-1278704.7202934097
2963;(3, 2, 2, 1, 0, 3, 12);1563.1413235075142;-1313915.0596491357
2964;(3, 2, 2, 1, 1, 0, 12);1563.1413235075142;-2307086.0020188815
2965;(3, 2, 2, 1, 1, 1, 12);1563.1413235075142;-2310675.376978464
2966;(3, 2, 2, 1, 1, 2, 12);1563.1413235075142;-2303397.385542323
2967;(3, 2, 2, 1, 1, 3, 12);1563.1413235075142;-2213911.5334162973
2968;(3, 2, 2, 1, 2, 0, 12);1563.1413235075142;-2065014.666382967
