;params;AIC
1761;(2, 0, 3, 2, 0, 1, 12);1605.5349851404667
1762;(2, 0, 3, 2, 0, 2, 12);1607.5008451832914
1763;(2, 0, 3, 2, 0, 3, 12);1609.5014887270613
1764;(2, 0, 3, 2, 1, 0, 12);1251.4864105732624
1765;(2, 0, 3, 2, 1, 1, 12);1253.3305580494632
1766;(2, 0, 3, 2, 1, 2, 12);1255.1752197359133
1767;(2, 0, 3, 2, 1, 3, 12);1257.1344158156542
1768;(2, 0, 3, 2, 2, 0, 12);934.4262026033191
1769;(2, 0, 3, 2, 2, 1, 12);936.0581323634954
1770;(2, 0, 3, 2, 2, 2, 12);938.0051136836928
1771;(2, 0, 3, 2, 2, 3, 12);939.9997773437442
1772;(2, 0, 3, 2, 3, 0, 12);604.5352098672885
1773;(2, 0, 3, 2, 3, 1, 12);606.2552641524122
1774;(2, 0, 3, 2, 3, 2, 12);608.1785718362828
1775;(2, 0, 3, 2, 3, 3, 12);610.1486402007763
1776;(2, 0, 3, 3, 0, 0, 12);1605.4991866603802
1777;(2, 0, 3, 3, 0, 1, 12);1607.499076485593
1778;(2, 0, 3, 3, 0, 2, 12);1609.4988542380916
1779;(2, 0, 3, 3, 0, 3, 12);1611.4991406776985
1780;(2, 0, 3, 3, 1, 0, 12);1253.2245123972803
1781;(2, 0, 3, 3, 1, 1, 12);1255.1560696813922
1782;(2, 0, 3, 3, 1, 2, 12);1257.1385781831934
1783;(2, 0, 3, 3, 1, 3, 12);1259.1350337364884
1784;(2, 0, 3, 3, 2, 0, 12);936.1954234930487
1785;(2, 0, 3, 3, 2, 1, 12);938.0257910584221
1786;(2, 0, 3, 3, 2, 2, 12);940.0003210733676
1787;(2, 0, 3, 3, 2, 3, 12);942.0013073371368
1788;(2, 0, 3, 3, 3, 0, 12);605.791139139758
1789;(2, 0, 3, 3, 3, 1, 12);607.7882973994948
1790;(2, 0, 3, 3, 3, 2, 12);610.2557499083682
1791;(2, 0, 3, 3, 3, 3, 12);612.1767449751453
1792;(2, 1, 0, 0, 0, 0, 12);1576.512117860037
1793;(2, 1, 0, 0, 0, 1, 12);1564.3465426300215
1794;(2, 1, 0, 0, 0, 2, 12);1564.5845224128166
1795;(2, 1, 0, 0, 0, 3, 12);1565.7973500862072
1796;(2, 1, 0, 0, 1, 0, 12);1216.7039515254014
1797;(2, 1, 0, 0, 1, 1, 12);1218.0594018010643
1798;(2, 1, 0, 0, 1, 2, 12);1220.002226802011
1799;(2, 1, 0, 0, 1, 3, 12);1221.9943184115323
1800;(2, 1, 0, 0, 2, 0, 12);908.3533016778583
1801;(2, 1, 0, 0, 2, 1, 12);900.3576894733961
1802;(2, 1, 0, 0, 2, 2, 12);899.6964918063919
1803;(2, 1, 0, 0, 2, 3, 12);901.0636718398671
1804;(2, 1, 0, 0, 3, 0, 12);603.7964458172947
1805;(2, 1, 0, 0, 3, 1, 12);583.5769371584564
1806;(2, 1, 0, 0, 3, 2, 12);578.1701029298027
1807;(2, 1, 0, 0, 3, 3, 12);577.2958019594614
1808;(2, 1, 0, 1, 0, 0, 12);1561.494104152261
1809;(2, 1, 0, 1, 0, 1, 12);1563.4930137885199
1810;(2, 1, 0, 1, 0, 2, 12);1565.3587565183177
1811;(2, 1, 0, 1, 0, 3, 12);1567.353678570309
1812;(2, 1, 0, 1, 1, 0, 12);1218.0267884246866
1813;(2, 1, 0, 1, 1, 1, 12);1220.019756057111
1814;(2, 1, 0, 1, 1, 2, 12);1222.0013655227879
1815;(2, 1, 0, 1, 1, 3, 12);1223.7544837751736
1816;(2, 1, 0, 1, 2, 0, 12);900.6042220978425
1817;(2, 1, 0, 1, 2, 1, 12);899.808324426336
1818;(2, 1, 0, 1, 2, 2, 12);901.1677620290336
1819;(2, 1, 0, 1, 2, 3, 12);903.0045608715737
1820;(2, 1, 0, 1, 3, 0, 12);575.0434926445204
1821;(2, 1, 0, 1, 3, 1, 12);574.3904110009189
1822;(2, 1, 0, 1, 3, 2, 12);575.6338161373614
1823;(2, 1, 0, 1, 3, 3, 12);577.4459576542833
1824;(2, 1, 0, 2, 0, 0, 12);1563.493237452357
1825;(2, 1, 0, 2, 0, 1, 12);1565.4719439938376
1826;(2, 1, 0, 2, 0, 2, 12);1567.3545895365075
1827;(2, 1, 0, 2, 0, 3, 12);1569.3563301718757
1828;(2, 1, 0, 2, 1, 0, 12);1220.0158848825808
1829;(2, 1, 0, 2, 1, 1, 12);1222.0144174162315
1830;(2, 1, 0, 2, 1, 2, 12);1223.5216260980274
1831;(2, 1, 0, 2, 1, 3, 12);1225.4994227321456
1832;(2, 1, 0, 2, 2, 0, 12);898.4993805230529
1833;(2, 1, 0, 2, 2, 1, 12);899.980567011534
1834;(2, 1, 0, 2, 2, 2, 12);901.8125228530774
1835;(2, 1, 0, 2, 2, 3, 12);903.7706979063806
1836;(2, 1, 0, 2, 3, 0, 12);573.8024358030805
1837;(2, 1, 0, 2, 3, 1, 12);575.4370463390562
1838;(2, 1, 0, 2, 3, 2, 12);577.3316387205996
1839;(2, 1, 0, 2, 3, 3, 12);579.2752021467938
1840;(2, 1, 0, 3, 0, 0, 12);1565.3514531167189
1841;(2, 1, 0, 3, 0, 1, 12);1567.3514411246838
1842;(2, 1, 0, 3, 0, 2, 12);1569.351441908061
1843;(2, 1, 0, 3, 0, 3, 12);1571.3518802247602
1844;(2, 1, 0, 3, 1, 0, 12);1221.9820884569774
1845;(2, 1, 0, 3, 1, 1, 12);1223.6705791630018
1846;(2, 1, 0, 3, 1, 2, 12);1225.508100029427
1847;(2, 1, 0, 3, 1, 3, 12);1227.4224511888046
1848;(2, 1, 0, 3, 2, 0, 12);900.161904106357
1849;(2, 1, 0, 3, 2, 1, 12);901.8852912308569
1850;(2, 1, 0, 3, 2, 2, 12);903.7808939846773
1851;(2, 1, 0, 3, 2, 3, 12);905.8059309264587
1852;(2, 1, 0, 3, 3, 0, 12);574.8466118809503
1853;(2, 1, 0, 3, 3, 1, 12);14.0
1854;(2, 1, 0, 3, 3, 2, 12);578.8532914277145
1855;(2, 1, 0, 3, 3, 3, 12);580.9410083422118
1856;(2, 1, 1, 0, 0, 0, 12);1578.5694665385338
1857;(2, 1, 1, 0, 0, 1, 12);1564.6809596214014
1858;(2, 1, 1, 0, 0, 2, 12);1565.091307480675
1859;(2, 1, 1, 0, 0, 3, 12);1566.552256734259
1860;(2, 1, 1, 0, 1, 0, 12);1218.7255287413188
1861;(2, 1, 1, 0, 1, 1, 12);1220.091710947093
1862;(2, 1, 1, 0, 1, 2, 12);1222.039546383784
1863;(2, 1, 1, 0, 1, 3, 12);1224.0333693287798
1864;(2, 1, 1, 0, 2, 0, 12);909.2880232089407
1865;(2, 1, 1, 0, 2, 1, 12);901.2947096696325
1866;(2, 1, 1, 0, 2, 2, 12);900.4360784827505
1867;(2, 1, 1, 0, 2, 3, 12);901.7867191305473
1868;(2, 1, 1, 0, 3, 0, 12);609.017230490007
1869;(2, 1, 1, 0, 3, 1, 12);584.6051844532823
1870;(2, 1, 1, 0, 3, 2, 12);577.4881405968742
1871;(2, 1, 1, 0, 3, 3, 12);575.8636497668675
1872;(2, 1, 1, 1, 0, 0, 12);1562.3587243680938
1873;(2, 1, 1, 1, 0, 1, 12);1564.3577852571814
1874;(2, 1, 1, 1, 0, 2, 12);1566.292722801459
1875;(2, 1, 1, 1, 0, 3, 12);1568.291606668481
1876;(2, 1, 1, 1, 1, 0, 12);1220.0612856139064
1877;(2, 1, 1, 1, 1, 1, 12);1222.0557152746362
